고객ID,나이,소득,근속연수,복지비사용액,만족도점수,건강지수,지원인원,성별,결혼상태,고용형태,학력,복지등급,지역,장애여부,웰니스참여,보육지원,정신건강지원,기록일자
CUST100210,96.6745663515994,2007364.0,51.85801136225211,177043.0782372472,121.68051225538944,110.71093733803366,49.55810305757686,남성,이혼,정규직,학사,프리미엄,광주,없음,아니오,아니오,0,2025-09-18
CUST100212,94.86365881863564,2637911.0,54.74352111387439,152243.07784386232,120.4938026449588,94.4103406561832,43.76650891140658,여성,기혼,은퇴,고졸,표준,광주,없음,예,아니오,1,2025-09-18
CUST100213,74.48656277229588,4573909.0,30.700947459672825,92636.0644357868,107.01275383089111,74.87104101599547,26.43218937686416,남성,미혼,정규직,고졸,프리미엄,광주,없음,예,아니오,0,2025-09-18
CUST100215,72.61172949251588,4997290.0,30.197245420385457,78544.05934637118,86.11380103068328,71.05565983337226,23.56771694461817,남성,기혼,정규직,학사,기본,부산,없음,예,아니오,0,2025-09-18
CUST100216,65.11649812938049,2691811.0,38.87657562691802,120415.06312316858,107.30099299638724,84.99262140674813,34.03674292655915,남성,기혼,정규직,석사,기본,부산,없음,아니오,아니오,0,2025-09-18
CUST100217,99.78479269670986,3834792.0,70.07930607382772,221149.0774262375,107.77518744901386,121.28606699942256,61.63332303035093,여성,기혼,비정규직,석사,기본,울산,없음,아니오,아니오,1,2025-09-18
CUST100219,58.46987496249711,6074178.0,22.250970751422045,59860.04497975546,51.071187464794775,68.41942787565429,16.437193125040935,여성,기혼,은퇴,학사,표준,인천,없음,아니오,아니오,0,2025-09-18
CUST100220,95.5637807838659,2074881.0,32.347700840846386,96599.0598571585,72.98601438875832,70.02794717920958,27.51242586190014,여성,미혼,정규직,학사,표준,기타,없음,예,예,0,2025-09-18
CUST100221,40.21223476421281,3837209.2237288137,25.26709431909791,77114.04383546418,65.41805419460506,70.79447806638247,24.15946999392333,남성,이혼,정규직,박사,기본,기타,없음,아니오,아니오,0,2025-09-18
CUST100222,81.57216433437242,4260532.0,43.144047022450295,114762.07526393536,118.68605046350108,95.63330786072268,32.50139873824606,여성,이혼,정규직,석사,기본,서울,없음,예,아니오,0,2025-09-18
CUST100223,41.212445514335215,3996558.0,25.44902898955134,69782.05672863411,91.04721890867772,92.52644605785726,20.165845479323643,여성,미혼,비정규직,석사,기본,대구,없음,아니오,아니오,1,2025-09-18
CUST100224,48.92742048234226,3837209.2237288137,16.4977071623677,46918.05279956804,65.78571299342373,89.48834841446839,17.90027295134543,여성,기혼,계약직,전문학사,실버,인천,없음,예,아니오,0,2025-09-18
CUST100225,71.51163980446161,3344215.0,30.095393128728617,59929.069936603766,95.6029207061339,94.45359376103757,19.481108983955917,남성,기혼,정규직,학사,표준,부산,없음,아니오,아니오,0,2025-09-18
CUST100226,56.50922336953403,3552573.0,28.470999794529096,52629.06793591148,101.03110636377508,95.18392620195053,17.480093804296526,여성,미혼,은퇴,전문학사,가족형,부산,없음,아니오,아니오,0,2025-09-18
CUST100227,49.42335060742784,3323597.0,24.63370721354659,74199.05724344845,99.6364029730111,77.99959726378088,22.375912290177787,여성,기혼,비정규직,전문학사,프리미엄,부산,없음,아니오,아니오,0,2025-09-18
CUST100230,64.34770473250776,2831009.0,35.803806615906375,113955.06760574978,116.2613606027468,94.63057271748735,32.27267741769129,남성,미혼,정규직,박사,기본,부산,없음,아니오,아니오,1,2025-09-18
CUST100231,75.18270899270375,1856236.0,43.0303624682706,113348.07204446362,95.60776844137544,115.7834912268961,31.110696940602512,여성,미혼,은퇴,고졸,프리미엄,인천,없음,아니오,아니오,0,2025-09-18
CUST100232,69.71229333778308,3394061.0,33.25605865770028,100723.06734112008,99.59808857820872,99.6259655666012,30.64858987430292,여성,미혼,정규직,석사,표준,부산,없음,아니오,예,0,2025-09-18
CUST100236,109.4951317163384,5513240.0,102.99502905150403,332917.09687612153,189.80721146905373,121.46271453966146,91.257648778906,남성,미혼,정규직,학사,기본,서울,없음,예,아니오,0,2025-09-18
CUST100237,86.59125898990047,2835694.0,46.31467706104951,154902.07239916903,100.71063014371988,116.043947759572,43.48925077397863,여성,미혼,정규직,전문학사,가족형,기타,없음,아니오,아니오,0,2025-09-18
CUST100239,80.52874532006209,5454075.0,39.622053265767576,103692.0713513101,87.4059541841879,111.446226991521,31.465281714677285,남성,기혼,정규직,고졸,프리미엄,울산,없음,아니오,아니오,0,2025-09-18
CUST100241,104.24927287132786,3255703.0,76.94651193654738,233692.09739457027,157.66362211771445,139.53700105950844,67.08809775299517,남성,미혼,정규직,고졸,표준,인천,경증,아니오,아니오,0,2025-09-18
CUST100242,69.01247548257906,2801982.0,38.15946734748602,76341.06378304755,84.82450752741563,86.4231149126322,20.969038631611596,남성,기혼,정규직,학사,표준,서울,없음,아니오,예,0,2025-09-18
CUST100243,63.42690296592764,2282291.0,13.91323731942014,41424.06422140112,83.01132602859013,106.8651941978328,11.409511462761806,남성,미혼,정규직,석사,가족형,부산,없음,아니오,아니오,1,2025-09-18
CUST100244,42.46825679183341,2720866.0,30.48323118847536,56148.056840936544,60.1796394970361,113.62143733442736,15.43218233604248,남성,기혼,정규직,석사,기본,인천,없음,아니오,아니오,0,2025-09-18
CUST100245,44.114446556974265,2031271.0,14.04101965792366,25734.05559278928,68.97595239076566,98.960199166964,8.103668353150717,여성,기혼,정규직,전문학사,가족형,울산,없음,아니오,아니오,0,2025-09-18
CUST100247,57.27736944759093,2576032.0,25.35824171659904,84554.06841329666,101.23918457608929,120.50749057446684,23.22326002752501,여성,기혼,비정규직,학사,프리미엄,광주,없음,아니오,아니오,0,2025-09-18
CUST100248,70.81383922467121,3780543.0,13.388815225076238,28276.064466611548,92.16416821230132,82.78787195181613,7.80991909118183,여성,미혼,정규직,전문학사,표준,인천,없음,예,아니오,0,2025-09-18
CUST100251,79.18780753116692,4500234.0,41.34205246076744,95168.07117227686,92.80600015790333,101.7846254908585,27.13160673213668,여성,미혼,계약직,고졸,표준,울산,없음,아니오,아니오,1,2025-09-18
CUST100253,69.77664457468204,3948867.0,22.61884684803529,57301.05729269199,89.38336218655417,58.61352680070164,18.74898389735717,여성,미혼,비정규직,고졸,기본,인천,없음,아니오,아니오,0,2025-09-18
CUST100254,42.25413974776212,4973202.0,20.695527154830337,70001.03995526835,61.09752453978995,62.27078896815434,19.208883692735945,여성,기혼,은퇴,학사,기본,대구,없음,아니오,아니오,1,2025-09-18
CUST100255,59.87486106521767,2048430.0,33.08920916577042,86752.06433623089,109.52541652408893,79.94505027261606,26.82003053695502,여성,기혼,계약직,고졸,표준,대전,없음,아니오,아니오,1,2025-09-18
CUST100257,78.01498146053684,4002822.0,51.577628884614825,163728.07011827247,97.0888930850333,116.5783518297205,47.90265296844197,여성,미혼,비정규직,전문학사,표준,울산,없음,아니오,아니오,1,2025-09-18
CUST100258,49.21477118792187,2653985.0,9.354718615318497,7918.050727721709,67.56796121356908,69.44918265367112,4.220418187210486,남성,미혼,정규직,고졸,기본,울산,중증,아니오,아니오,0,2025-09-18
CUST100259,101.07402476835992,3433077.0,60.03947874823646,182179.06961392512,92.66441554652108,94.1504431642628,51.95464206873589,남성,사별,정규직,고졸,표준,기타,없음,아니오,아니오,0,2025-09-18
CUST100260,87.36900271497571,4169992.0,68.95858500806011,208677.08227403992,109.61680370117789,146.8651513105862,59.22269031292914,남성,기혼,은퇴,석사,표준,광주,없음,아니오,아니오,0,2025-09-18
CUST100261,58.10107347191671,3591206.0,26.117282189709996,62119.05539682542,90.8799535180789,60.77750870690198,20.06597257608703,남성,미혼,정규직,고졸,표준,인천,없음,아니오,예,0,2025-09-18
CUST100262,39.822181275880965,4146507.0,35.30954366259934,79259.0631730034,96.80723139640416,107.6234912453374,22.766939367924596,남성,미혼,무직,학사,가족형,서울,없음,아니오,아니오,0,2025-09-18
CUST100264,74.87060607632331,3703232.0,48.45215067186126,134045.0758963789,108.18854718347922,120.49661433211764,38.7812468433874,여성,기혼,은퇴,학사,기본,기타,없음,아니오,아니오,0,2025-09-18
CUST100265,44.60573579685732,1803542.0,30.64719154606772,63957.05155084077,78.87470783005223,72.5161892321548,17.56550228921707,여성,기혼,정규직,학사,가족형,광주,경증,아니오,아니오,0,2025-09-18
CUST100267,57.25231436643695,2415310.0,42.81716616451836,120903.06259021196,98.03447291210765,95.3079042152955,36.16876549656334,남성,기혼,정규직,석사,프리미엄,대구,없음,예,아니오,0,2025-09-18
CUST100268,113.2376700330367,2617364.0,85.30284318195396,281056.0826904618,123.42835487550396,124.4937801246266,78.04218513761222,여성,기혼,정규직,학사,기본,인천,없음,아니오,예,0,2025-09-18
CUST100270,76.18488281736639,4809572.0,25.910721592587965,62365.07485526791,102.16298072675828,108.54471185456076,20.153497150303085,남성,미혼,계약직,학사,기본,대전,없음,아니오,아니오,0,2025-09-18
CUST100271,47.74311656764332,4230965.0,28.74768346279246,86287.0573700357,119.09033915021617,62.629538946068855,23.68666270475951,여성,기혼,정규직,박사,표준,광주,없음,아니오,아니오,0,2025-09-18
CUST100273,71.1533202912072,3120309.0,37.08112521191119,105968.0689143585,123.80721513210688,76.90227742477177,31.08693754864908,남성,기혼,정규직,박사,기본,광주,없음,아니오,아니오,1,2025-09-18
CUST100274,51.86650989290391,4955717.0,23.763029932742327,79457.05703668653,94.75522871902106,82.5713539297237,24.81517040363613,여성,기혼,정규직,학사,기본,광주,없음,아니오,예,1,2025-09-18
CUST100276,54.65161762736279,6283195.0,20.68733726924732,38583.06704654979,110.44059224646324,88.28399747572679,10.634458342346225,남성,이혼,정규직,학사,기본,기타,없음,아니오,아니오,0,2025-09-18
CUST100277,65.5307840036296,3971981.0,33.69937938785259,114666.05634456036,76.95240776420643,93.392732097601,32.45541022785227,남성,미혼,정규직,석사,프리미엄,서울,없음,아니오,아니오,0,2025-09-18
CUST100278,74.44338486870573,3730458.0,43.664847845825896,117944.07076966565,107.14252852787962,99.09862978515363,33.36778694875367,남성,미혼,정규직,박사,기본,부산,없음,아니오,아니오,0,2025-09-18
CUST100279,48.52783034480272,3129060.0,20.514119145198897,41807.05677740056,84.6064775993559,82.35631095267529,12.506042440524515,남성,이혼,정규직,전문학사,표준,대구,없음,아니오,아니오,0,2025-09-18
CUST100280,74.31084407762967,3660249.0,35.767865594749736,113839.06555656288,96.33350053031774,97.0003721117417,32.2386746316062,여성,기혼,무직,석사,기본,울산,중증,아니오,아니오,1,2025-09-18
CUST100281,82.05865628989194,3317036.0,37.62022966976608,120180.07367452144,111.84716511049852,106.8409281835577,32.98376975844533,여성,미혼,비정규직,전문학사,가족형,서울,없음,아니오,아니오,0,2025-09-18
CUST100285,32.097091091183,1902520.0,23.229554267207224,51138.05863010669,103.91877404714177,90.11487967737472,14.06310635116606,남성,이혼,정규직,석사,기본,대구,없음,예,아니오,0,2025-09-18
CUST100288,53.8851552394159,2175960.0,12.419426910942589,32226.047612184608,76.5163059326359,53.03489262727146,8.873959082303374,남성,미혼,계약직,학사,기본,부산,없음,예,아니오,0,2025-09-18
CUST100289,55.15167281120845,1000000.0,35.503530081707,76834.0634762,99.55306687298078,86.84165831844278,22.103576593198028,남성,기혼,비정규직,고졸,표준,부산,없음,예,아니오,1,2025-09-18
CUST100290,46.23442092784188,3966294.0,22.366483009317843,26212.04653111687,60.99777285835655,58.176909126310086,8.224933348804987,남성,미혼,계약직,전문학사,기본,대구,없음,예,아니오,0,2025-09-18
CUST100294,105.4904908357786,3598195.0,64.8115670772088,216467.0714577168,117.90413603497174,83.75542942419378,59.34611728464763,남성,미혼,정규직,박사,표준,서울,없음,예,예,0,2025-09-18
CUST100295,90.03965831758482,3381332.0,69.01014761652817,207506.07665630337,132.68916048514174,94.18818373817308,58.896877487356335,여성,미혼,비정규직,전문학사,기본,부산,없음,아니오,아니오,0,2025-09-18
CUST100296,80.94837045950585,3837209.2237288137,38.76676356259151,105224.07069919488,102.3142783754947,96.91970474991574,28.885271692632088,여성,미혼,정규직,고졸,기본,서울,없음,예,아니오,1,2025-09-18
CUST100297,53.33939096804752,3151670.0,21.83799470415245,30204.05670237116,92.2759652292107,56.753027623457925,12.328188277978503,남성,미혼,정규직,학사,기본,광주,없음,예,아니오,0,2025-09-18
CUST100299,78.64141508353292,3886037.0,32.90177404105373,107777.06265659913,101.99465784537745,73.93528487394606,30.576187112150528,여성,기혼,은퇴,전문학사,기본,서울,없음,아니오,아니오,0,2025-09-18
CUST100302,72.37087172623073,3290048.0,27.801453816990357,81267.06957756035,111.85131116106,91.6195858252156,22.324769114975894,여성,미혼,정규직,석사,기본,대구,없음,예,아니오,0,2025-09-18
CUST100304,66.18979086771127,4143811.0,42.68083432099502,91533.0682946826,112.61753523557076,79.006704309523,26.133429314575377,남성,미혼,정규직,학사,표준,기타,없음,예,아니오,1,2025-09-18
CUST100305,70.31309531822363,2421838.0,50.428762815245385,99281.06557173854,99.30735238427872,73.881386748809,27.25198546640846,남성,기혼,정규직,박사,표준,대구,없음,예,아니오,1,2025-09-18
CUST100306,68.9732866320265,3533817.0,21.6908735956827,43408.067752102696,95.84629326316735,91.45242387720542,12.956034086832444,남성,기혼,무직,학사,표준,기타,없음,아니오,아니오,0,2025-09-18
CUST100307,78.48104365680888,3489057.0,52.21186798550864,161768.07445253865,116.75943519503237,112.50871704137974,45.37122900367797,남성,미혼,은퇴,학사,표준,광주,없음,아니오,아니오,0,2025-09-18
CUST100308,71.85098370069754,3837209.2237288137,33.96765271291772,86713.05550253036,80.01405077357008,63.83147404996968,24.80064934026466,여성,미혼,정규직,학사,표준,광주,없음,예,예,0,2025-09-18
CUST100312,105.97269091509416,5168249.0,65.42662418515839,199949.0880185412,120.96643778385564,136.36009622935788,56.83932045681986,남성,미혼,정규직,학사,표준,기타,없음,예,아니오,1,2025-09-18
CUST100313,57.98608406874051,4169372.0,15.90795803040266,25297.052570247582,88.54985185261725,45.26383849253934,8.981246016654408,여성,미혼,정규직,학사,기본,부산,없음,아니오,아니오,1,2025-09-18
CUST100315,53.29580138756048,1925796.0,20.07016314012885,41004.04758301618,64.58618468232912,60.15854595667289,13.276373277273386,남성,기혼,계약직,전문학사,표준,대전,경증,아니오,아니오,0,2025-09-18
CUST100317,114.6623108730213,3133730.0,84.09348638656066,278915.09481292765,158.45385273283196,133.18455669289443,78.46860843180596,남성,기혼,비정규직,전문학사,가족형,대전,없음,아니오,아니오,0,2025-09-18
CUST100318,52.38890294925124,2768585.0,11.03415008847196,26697.06714010028,102.43825405563474,104.202794908669,8.379914416794053,여성,기혼,정규직,학사,기본,대전,없음,예,아니오,0,2025-09-18
CUST100319,64.2093298489203,3275634.0,26.14730279579029,88018.05302722155,84.76214200814985,68.24379081013318,24.156073905590684,여성,미혼,무직,전문학사,표준,대전,중증,아니오,아니오,0,2025-09-18
CUST100320,49.80117819304447,3567979.0,15.410647097624771,24619.050746530243,53.77460171027831,85.98889520880535,8.7929677136094,남성,미혼,은퇴,석사,표준,인천,없음,아니오,아니오,0,2025-09-18
CUST100321,101.69255529648684,4135631.0,65.71069925142798,191690.07631466645,118.82837480476476,90.36003455827344,54.56592458226611,여성,미혼,정규직,고졸,기본,광주,없음,아니오,아니오,0,2025-09-18
CUST100322,48.59134593108681,3415401.0,25.875328149216323,60284.0473512782,74.18153782370113,57.32648196270734,18.55519954934994,여성,미혼,정규직,석사,프리미엄,대전,없음,예,아니오,1,2025-09-18
CUST100323,114.58421968363362,4083801.0,64.80439538404026,173070.0843180751,108.9189408244616,107.45612803724802,52.47474195774343,남성,기혼,정규직,학사,프리미엄,광주,없음,아니오,아니오,1,2025-09-18
CUST100324,64.40547228513931,3577369.0,43.49895835285128,128728.06859086853,115.94547693143362,96.60762724416608,37.31816634004134,남성,미혼,정규직,고졸,가족형,울산,없음,아니오,아니오,1,2025-09-18
CUST100325,119.8806074999718,1129440.0,107.66437785491269,338014.0868576168,162.37883011346193,95.89355781855636,92.642692606618,남성,기혼,정규직,학사,기본,광주,없음,아니오,아니오,0,2025-09-18
CUST100327,60.63867897178572,3327094.0,14.318306316339996,34970.04982195812,90.25471104750628,35.00535459583416,12.627021980135584,여성,미혼,정규직,전문학사,프리미엄,인천,없음,아니오,아니오,1,2025-09-18
CUST100330,60.140699000825286,5336900.0,24.77830861541366,69495.06814743631,92.88100364219142,116.8624679990643,20.09919228020795,여성,기혼,은퇴,박사,기본,서울,없음,아니오,아니오,0,2025-09-18
CUST100331,112.91167216511124,4962514.0,92.3499205120232,298031.0943769963,160.20691812023458,130.71266195057376,84.7018429965156,남성,기혼,정규직,고졸,표준,인천,경증,예,아니오,0,2025-09-18
CUST100332,64.93755001602075,3243868.0,25.90038807776306,83377.05597905269,100.9094314361579,59.42487322698917,22.88857773477661,여성,미혼,비정규직,학사,표준,서울,없음,예,아니오,0,2025-09-18
CUST100333,44.70726145994909,5288871.0,16.604283610572722,42450.0579946644,84.08121961068288,98.50934220724932,11.68370741931654,남성,기혼,정규직,전문학사,기본,대구,없음,아니오,아니오,0,2025-09-18
CUST100334,100.9889543624746,3678400.0,61.32997526507101,174504.09055256288,140.60315197714627,122.90512808465512,48.87526710737782,남성,기혼,정규직,학사,표준,부산,없음,아니오,아니오,0,2025-09-18
CUST100335,63.54152347719208,3095496.0,33.83728525781891,85549.0626348243,103.80087686025018,76.95305881058893,23.48966753886849,여성,이혼,정규직,전문학사,표준,부산,없음,아니오,아니오,0,2025-09-18
CUST100336,56.96019203135084,2763916.0,34.93783641664383,90731.05668998252,89.69583985890071,75.90225940645635,25.901895324596158,남성,미혼,정규직,학사,기본,대전,없음,아니오,아니오,1,2025-09-18
CUST100337,75.54166912340891,3137036.0,45.96398600552512,136535.06460035854,102.1501655659983,85.19686667264577,38.45197942270272,여성,기혼,정규직,학사,표준,기타,없음,아니오,아니오,0,2025-09-18
CUST100338,84.58188719410605,3034187.0,46.86790404546872,140318.06823736013,101.47403552155971,92.8145881650114,38.49189852579666,여성,미혼,정규직,학사,표준,부산,없음,아니오,예,1,2025-09-18
CUST100339,44.52698316072594,3704499.0,12.796190040761124,34523.055002248955,90.83912144778348,79.09173109892107,9.510429005216295,남성,사별,정규직,고졸,표준,인천,없음,아니오,아니오,0,2025-09-18
CUST100340,50.249791988832406,3692688.0,28.831243056397188,66304.05261175332,80.60818287089296,70.88578972223078,19.209179251833135,남성,기혼,비정규직,학사,가족형,부산,없음,아니오,아니오,0,2025-09-18
CUST100341,50.19522707720435,3503655.0,14.668858347250016,22416.050357605905,71.6753970423937,62.56033825033416,9.189455942883402,여성,기혼,정규직,전문학사,표준,인천,없음,아니오,아니오,0,2025-09-18
CUST100342,73.75602063486247,4024325.0,40.0194361894384,108143.0743624236,117.10093045998596,102.72825486036974,30.68804135913505,여성,기혼,비정규직,고졸,표준,인천,없음,아니오,아니오,0,2025-09-18
CUST100343,110.75923356563406,4928775.0,83.6363674993675,275663.0847723775,149.26938594042286,105.09421456842072,77.5678117932221,남성,미혼,정규직,학사,실버,서울,없음,아니오,아니오,1,2025-09-18
CUST100345,49.022187714718505,1718122.0,16.82551458996155,18149.049405641807,88.91920551410237,39.2316292191847,5.02113448127769,여성,미혼,정규직,학사,기본,광주,없음,아니오,아니오,0,2025-09-18
CUST100346,37.440161345888974,1000000.0,17.837546222873996,48799.046303511706,67.4856885127156,78.83992072014209,13.409907276034255,여성,미혼,비정규직,학사,프리미엄,울산,없음,아니오,아니오,0,2025-09-18
CUST100347,43.986717260121424,4621183.0,21.811882527848056,69011.04497537919,89.1280647068674,46.839124347452376,19.94308959465916,남성,미혼,은퇴,전문학사,기본,부산,없음,아니오,아니오,0,2025-09-18
CUST100348,71.83563364734621,1859745.0,50.63160282349138,141192.077442084,124.91247205022084,115.22937603518194,38.74049518327242,남성,기혼,무직,전문학사,기본,부산,없음,예,아니오,1,2025-09-18
CUST100349,56.41791112067162,3230281.0,22.453954556345074,63304.04676414652,70.79620208885564,56.65732894432887,18.382070676413875,여성,기혼,정규직,고졸,표준,부산,없음,예,아니오,1,2025-09-18
CUST100352,71.84703377950235,4149755.0,30.42845281108493,72095.06434874085,65.18572503028933,113.2896933771706,20.80674378587791,여성,기혼,은퇴,전문학사,프리미엄,광주,없음,예,아니오,1,2025-09-18
CUST100354,49.30403167953065,2808187.0,20.900428352416032,30124.04325576729,67.54748527692576,37.72551891319215,9.293072067199036,남성,기혼,정규직,학사,프리미엄,광주,없음,예,아니오,0,2025-09-18
CUST100355,68.79855099275218,1000000.0,49.45143205025959,144771.05839569608,93.56676047555564,75.88704272649065,41.70017974812413,여성,미혼,정규직,학사,표준,인천,없음,예,아니오,0,2025-09-18
CUST100356,57.10451223003295,2844506.0,21.26316405285425,58487.055573394726,87.90169902409883,72.09577463312915,17.07233966983113,남성,기혼,정규직,학사,프리미엄,울산,없음,아니오,아니오,0,2025-09-18
CUST100358,56.182724348189154,3837209.2237288137,14.752634673551189,40592.04830913495,72.87365115021778,57.959887302618256,12.165028443049788,남성,미혼,은퇴,학사,프리미엄,인천,경증,예,아니오,1,2025-09-18
CUST100359,55.06414677503741,3720031.0,32.42933325820337,83798.06370388331,122.6247198578158,68.53170563480502,25.010988460169777,남성,미혼,정규직,전문학사,프리미엄,부산,없음,아니오,아니오,0,2025-09-18
CUST100362,52.30739907960462,3643496.0,14.641893895416915,44617.06483774678,105.16678389162918,94.84109498337672,15.283776556379518,남성,미혼,정규직,학사,프리미엄,대구,없음,예,아니오,0,2025-09-18
CUST100363,97.25727720897342,2332317.0,65.88974120961704,186468.0738417986,107.42095602009482,97.09202030212715,51.13378839647365,여성,기혼,정규직,석사,가족형,대전,없음,예,아니오,0,2025-09-18
CUST100364,57.08385548567975,4935885.0,10.413208349713132,25654.051428552644,70.64986024294583,69.44376836361762,8.078028995088294,남성,미혼,정규직,학사,실버,부산,없음,아니오,아니오,0,2025-09-18
CUST100365,57.50645419638908,3837209.2237288137,35.42137557307105,74490.06231992523,74.92660124781374,106.7688477943586,20.460440988079927,남성,기혼,정규직,고졸,기본,기타,경증,아니오,아니오,1,2025-09-18
CUST100368,85.1414719743753,2968061.0,45.03842325436502,153275.06927257925,98.36942863703491,109.14867616332371,42.04086138495382,여성,미혼,정규직,석사,기본,기타,없음,예,아니오,0,2025-09-18
CUST100369,53.79205376938876,2438236.0,35.282169928892735,79227.04759304285,62.492302335088425,65.51120684259458,22.742125584666187,남성,미혼,정규직,학사,표준,대전,없음,아니오,아니오,0,2025-09-18
CUST100370,66.25296082325241,3292464.0,30.892147134064523,88126.06665091852,112.19751556674188,86.0785621151224,24.1996934327933,여성,미혼,무직,석사,표준,광주,없음,예,아니오,0,2025-09-18
CUST100372,80.47462195239106,1853718.0,29.55482817195585,78045.06095227765,63.18715728701692,95.93105610378686,22.43272601674852,남성,미혼,정규직,고졸,표준,울산,없음,아니오,아니오,0,2025-09-18
CUST100373,79.25144547185248,1563726.0,36.31077751406433,95408.0691475172,104.66549024959411,87.44390897529429,26.196021562721917,남성,기혼,정규직,고졸,표준,부산,없음,아니오,아니오,1,2025-09-18
CUST100376,79.94148588090735,2697112.0,33.80201439657331,101620.05467475616,78.53291819742027,61.14035781807009,28.881786347030737,남성,미혼,정규직,학사,표준,대전,없음,아니오,아니오,0,2025-09-18
CUST100377,77.75196601338428,3837209.2237288137,36.35355758940263,122720.06884688688,120.02489431810136,85.55597718038145,33.674541149774484,여성,기혼,정규직,학사,기본,광주,없음,예,아니오,0,2025-09-18
CUST100378,109.2756088267204,2773261.0,47.626874704683686,150114.0783644879,115.22190789662469,94.595559246527,42.1848652733061,남성,기혼,정규직,전문학사,기본,인천,없음,아니오,아니오,0,2025-09-18
CUST100379,84.03461580655154,5691211.0,62.40990705462643,189294.07151191583,126.87524412187582,84.27641550748736,53.90497665716119,남성,기혼,정규직,석사,기본,대전,없음,아니오,아니오,1,2025-09-18
CUST100381,48.20570098410816,2914506.0,16.25159708706808,51607.04436518186,73.93917047894217,54.82345531073234,14.177250393632772,남성,미혼,비정규직,전문학사,프리미엄,대전,없음,아니오,아니오,0,2025-09-18
CUST100382,47.33475883620897,6088769.0,38.76748120540948,106700.0440669095,63.99556269120809,66.15872523822179,31.2606878937396,여성,미혼,정규직,학사,기본,기타,없음,예,아니오,0,2025-09-18
CUST100383,82.49113490364904,2773142.0,56.09953607320737,172733.07467612525,115.216498919051,108.46451548569352,51.37292939856278,여성,기혼,정규직,고졸,기본,서울,없음,아니오,아니오,0,2025-09-18
CUST100384,91.57017973067887,4390514.0,69.29001475609056,216664.0910402281,152.06760834216396,135.0093929428402,61.41937883868131,여성,미혼,정규직,학사,프리미엄,대전,중증,아니오,아니오,0,2025-09-18
CUST100386,74.8284912663979,3837209.2237288137,35.33932255290766,104808.06345367504,77.50159535613747,100.9112792144218,32.76254233222676,여성,기혼,정규직,석사,실버,광주,없음,아니오,아니오,1,2025-09-18
CUST100387,95.31335242201848,5373813.0,34.57635576120385,113813.07998553278,109.23769402339718,121.00242876576056,31.24706725350976,여성,기혼,계약직,석사,프리미엄,울산,없음,아니오,아니오,0,2025-09-18
CUST100388,76.6366193861124,3538404.0,35.54107606581025,85906.06374992985,104.4981404065391,64.0437126077736,23.588734904441708,여성,미혼,계약직,전문학사,표준,서울,없음,아니오,아니오,0,2025-09-18
CUST100391,66.86032409759177,2686741.0,22.44302266328638,72161.05889208498,95.48982686901788,73.40912827277712,19.820446111883975,남성,미혼,정규직,전문학사,기본,광주,없음,예,아니오,0,2025-09-18
CUST100394,59.62348220103984,3061614.0,9.448838373135043,13032.058017773506,103.54444670077044,51.49805758453633,4.629223574428167,여성,기혼,정규직,석사,프리미엄,울산,없음,아니오,아니오,0,2025-09-18
CUST100395,68.90735158040091,3721616.0,36.05755104948424,119697.05293449848,78.70493729226358,74.5118870163698,32.82982874250072,여성,미혼,정규직,전문학사,표준,대전,없음,예,예,0,2025-09-18
CUST100396,68.62594757728394,1883448.0,51.83956171497511,173216.07293246468,137.13892239830082,101.38095695803392,48.5045941480556,여성,미혼,정규직,학사,기본,울산,없음,아니오,예,1,2025-09-18
CUST100398,51.16933400555957,4940496.0,18.835297032002835,40490.06059720114,103.75007961445058,75.14254919030326,12.149758176411972,남성,기혼,정규직,학사,표준,대전,없음,예,아니오,0,2025-09-18
CUST100401,50.97586671910808,4143983.0,24.882944921982958,61628.06200536728,100.05169694900296,88.35837856349158,18.93854431063115,여성,미혼,은퇴,학사,표준,광주,없음,아니오,아니오,0,2025-09-18
CUST100402,48.384411718629416,4922844.0,10.070199328142724,23090.05317754625,72.35978092019411,84.82103412997031,6.377867546093099,여성,기혼,계약직,학사,실버,대전,없음,예,아니오,1,2025-09-18
CUST100403,54.4420800199344,4362743.0,17.785047084450035,45190.044997621466,72.61005132527674,45.37280593984072,13.4205365253114,남성,미혼,정규직,고졸,기본,기타,없음,예,아니오,1,2025-09-18
CUST100404,69.48079454011742,4695257.0,49.86028280266696,121714.07171206056,117.0571370984699,93.31346861664564,33.40110868821548,남성,이혼,정규직,학사,표준,대구,없음,아니오,아니오,1,2025-09-18
CUST100405,78.12242708576817,2591845.0,43.54916915154626,105870.06695598202,87.88853273414206,94.17334728160696,30.057564223118867,여성,기혼,정규직,석사,기본,서울,없음,아니오,아니오,0,2025-09-18
CUST100406,55.04926959924635,1793827.0,28.092366558885047,94659.065203596,107.15881122453128,105.35423367778756,25.986916696209224,남성,미혼,정규직,고졸,기본,울산,없음,예,아니오,0,2025-09-18
CUST100407,41.96036099305399,5301600.0,12.182393170855647,6997.047721115594,74.41466248278664,53.72681993504143,3.96505683912891,남성,미혼,무직,고졸,표준,광주,없음,아니오,아니오,1,2025-09-18
CUST100408,69.23231560901277,3837209.2237288137,37.88802992294815,95393.0524942476,62.8559359264208,72.32825422415591,28.173542515015864,여성,기혼,은퇴,고졸,프리미엄,부산,없음,예,아니오,0,2025-09-18
